
0.609865  1.802800  2.850000  0.035397  161.920000  0.000000  0.000000
0.607221  1.812700  2.850000  0.032494  161.920000  0.000000  0.000000
0.604275  1.822600  2.850000  0.030086  161.920000  0.000000  0.000000
0.601071  1.832500  2.850000  0.032492  161.920000  0.000000  0.000000
0.598363  1.842400  2.850000  0.031044  161.920000  0.000000  0.000000
0.595604  1.852300  2.850000  0.027180  161.920000  0.000000  0.000000
0.592111  1.862200  2.850000  0.028914  161.920000  0.000000  0.000000
0.589147  1.872100  2.850000  0.028928  161.920000  0.000000  0.000000
0.586410  1.882000  2.850000  0.025812  161.920000  0.000000  0.000000
0.582952  1.891900  2.850000  0.025451  161.920000  0.000000  0.000000
0.579656  1.901800  2.850000  0.026182  161.920000  0.000000  0.000000
0.576853  1.911700  2.850000  0.023555  161.920000  0.000000  0.000000
0.573464  1.921600  2.850000  0.022155  161.920000  0.000000  0.000000
0.569848  1.931500  2.850000  0.023149  161.920000  0.000000  0.000000
0.566899  1.941400  2.850000  0.020822  161.920000  0.000000  0.000000
0.563490  1.951300  2.850000  0.019297  161.920000  0.000000  0.000000
0.559645  1.961200  2.850000  0.020059  161.920000  0.000000  0.000000
0.556592  1.971100  2.850000  0.017750  161.920000  0.000000  0.000000
0.552923  1.981000  2.850000  0.016732  161.920000  0.000000  0.000000
0.548991  1.990900  2.850000  0.016858  161.920000  0.000000  0.000000
0.545904  2.000800  2.850000  0.014380  161.920000  0.000000  0.000000
0.541674  2.010700  2.850000  0.014244  161.920000  0.000000  0.000000
0.537838  2.020600  2.850000  0.013323  161.920000  0.000000  0.000000
0.534577  2.030500  2.850000  0.010912  161.920000  0.000000  0.000000
0.529728  2.040400  2.850000  0.011402  161.920000  0.000000  0.000000
0.526162  2.050300  2.850000  0.009566  161.920000  0.000000  0.000000
0.521381  2.060200  2.850000  0.008933  161.920000  0.000000  0.000000
0.517180  2.070100  2.850000  0.007749  161.920000  0.000000  0.000000
0.512628  2.080000  2.850000  0.006399  161.920000  0.000000  0.000000
0.507626  2.089900  2.850000  0.005733  161.920000  0.000000  0.000000
0.502738  2.099800  2.850000  0.004348  161.920000  0.000000  0.000000
0.497076  2.109700  2.850000  0.003478  161.920000  0.000000  0.000000
0.490499  2.119600  2.850000  0.002350  161.920000  0.000000  0.000000
0.484510  2.129500  2.850000  0.001007  161.920000  0.000000  0.000000
0.474510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.464510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.454510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.444510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.434510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.424510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.414510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.404510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.394510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.384510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.374510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.364510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.354510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.344510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.334510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.324510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.314510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.304510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.294510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.284510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.274510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.264510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.254510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.244510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.234510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.224510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.214510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.204510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.194510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.184510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.174510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.164510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.154510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.144510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
